1388 2 0 0 0.29 0.75 0 
1389 1 1 0 0.22 0 0 
1390 2 1 0 0.36 0.82 0.25 
1391 16 9 1 0.46 0.79 0.35 
1392 7 2 1 0.44 0.7 0 
1393 15 2 1 0.46 0.82 0.33 
1394 3 2 0 0.35 0.83 0.3 
1395 17 6 2 0.46 0.75 0.23 
1396 11 6 1 0.39 0.81 0.32 
1397 10 5 1 0.39 0.63 0.32 
1398 20 3 1 0.44 0.83 0.29 
1399 5 1 1 0.43 0.8 0.07 
1400 9 2 1 0.41 0.77 0.31 
1401 14 5 1 0.44 0.86 0.38 
1402 6 3 0 0.38 0.8 0.32 
1403 11 6 2 0.46 0.86 0.22 
1404 3 2 0 0.42 0.67 0 
1405 1 0 0 0.33 0.5 0 
1406 12 2 1 0.45 0.8 0 
1407 16 6 2 0.45 0.8 0.23 
1408 3 1 0 0.41 0.66 0 
1409 9 4 0 0.44 0.83 0 
1410 9 5 1 0.43 0.78 0.27 
1411 4 1 0 0.35 0.53 0 
1412 6 2 1 0.4 0.79 0.36 
1413 8 3 1 0.34 0.76 0.29 
1414 4 2 0 0.29 0.57 0 
1415 6 1 0 0.42 0.77 0 
1416 3 1 0 0.35 0.73 0 
1417 3 1 0 0.43 0.75 0 
1418 4 3 1 0.45 0.74 0.17 
1419 3 1 1 0.39 0.56 0 
1420 5 3 1 0.39 0.72 0.38 
1421 1 1 0 0.28 0.5 0 
1422 4 4 0 0.26 0.66 0 
1423 7 2 0 0.47 0.66 0 
1424 6 2 1 0.44 0.73 0.27 
1425 3 1 0 0.3 1 0 
1426 16 4 1 0.47 0.84 0.36 
1427 7 2 0 0.5 0.75 0.32 
1428 3 1 0 0.58 0.82 0.5 
1429 6 3 1 0.42 0.75 0 
1430 12 2 1 0.46 0.78 0.21 
1431 1 0 0 0.21 1 0 
1432 6 3 0 0.39 0.79 0.32 
1433 14 2 1 0.46 0.81 0.27 
1434 2 2 1 0.34 0.68 0.3 
1435 5 4 1 0.41 0.76 0.32 
1436 3 2 1 0.49 0.75 0 
1437 5 1 0 0.4 0.79 0.32 
1438 6 1 1 0.45 0.77 0.21 
1439 8 3 1 0.46 0.77 0.26 
1440 2 1 0 0.25 0.75 0 
1441 7 2 1 0.39 0.79 0.26 
1442 8 1 0 0.38 0.7 0 
1443 5 3 1 0.43 0.83 0.32 
1444 5 0 1 0.46 0.71 0.29 
1445 9 1 0 0.44 0.83 0.36 
1446 1 1 1 0.28 0.5 0 
1447 1 0 0 0.27 0 0 
1448 15 2 0 0.34 0.76 0 
1449 1 1 0 0.35 0.75 0 
1450 3 0 0 0.33 0.59 0 
1451 2 4 0 0.66 0 0 
1452 2 1 0 0.36 0.55 0 
1453 5 1 0 0.3 0.7 0 
